204440,0.00,34.62
204640,0.00,34.62
204840,0.00,34.62
205040,0.00,34.62
205240,0.00,34.62
205440,0.00,34.62
205640,0.00,34.62
205840,0.00,34.62
206040,0.00,34.62
206240,0.00,34.62
206440,0.00,34.62
206640,0.00,34.62
206840,0.00,34.62
207040,0.00,34.62
207240,0.00,34.62
207440,0.00,34.62
207640,0.00,34.62
207840,0.00,34.62
208040,0.00,34.62
208240,0.00,34.62
208440,0.00,34.62
208640,0.00,34.62
208840,0.00,34.62
209040,0.00,34.62
209240,0.00,34.62
209440,0.00,34.62
209640,0.00,34.62
209840,0.00,34.62
210040,0.00,34.62
210240,0.00,34.62
210440,0.00,34.62
210640,0.00,34.62
210840,0.00,34.62
211040,0.00,34.62
211240,0.00,34.62
211440,0.00,34.62
211640,0.00,34.62
211840,0.00,34.62
212040,0.00,34.62
212240,0.00,34.62
212440,0.00,34.62
212640,0.00,34.62
212840,0.00,34.62
213040,0.00,34.62
213240,0.00,34.62
213440,0.00,34.62
213640,0.00,34.62
213840,0.00,34.62
214040,0.00,34.62
214240,0.00,34.62
214440,0.00,34.62
214640,0.00,34.62
214840,0.00,34.62
215040,0.00,34.62
215240,0.00,34.62
215440,0.00,34.62
215640,0.00,34.62
215840,0.00,34.62
216040,0.00,34.62
216240,0.00,34.62
216440,0.00,34.62
216640,0.00,34.62
216840,0.00,34.62
217040,0.00,34.62
217240,0.00,34.62
217440,0.00,34.62
217640,0.00,34.62
217840,0.00,34.62
218040,0.00,34.62
218240,0.00,34.62
218440,0.00,34.62
218640,0.00,34.62
218840,0.00,34.62
219040,0.00,34.62
219240,0.00,34.62
219440,0.00,34.62
219640,0.00,34.62
219840,0.00,34.62
220040,0.00,34.62
220240,0.00,34.62
220440,0.00,34.62
220640,0.00,34.62
220840,0.00,34.62
221040,0.00,34.62
221240,0.00,34.62
221440,0.00,34.62
221640,0.00,34.62
221840,0.00,34.62
222040,0.00,34.62
222240,0.00,34.62
222440,0.00,34.62
222640,0.00,34.62
222840,0.00,34.62
223040,0.00,34.62
223240,0.00,34.62
223440,0.00,34.62
223640,0.00,34.62
223840,0.00,34.62
224040,0.00,34.62
224240,0.00,34.62
224440,0.00,34.62
224640,0.00,34.62
224840,0.00,34.62
225040,0.00,34.62
225240,0.00,34.62
225440,0.00,34.62
225640,0.00,34.62
225840,0.00,34.62
226040,0.00,34.62
226240,0.00,34.62
226440,0.00,34.62
226640,0.00,34.62
226840,0.00,34.62
227040,0.00,34.62
227240,0.00,34.62
227440,0.00,34.62
227640,0.00,34.62
227840,0.00,34.62
228040,0.00,34.62
228240,0.00,34.62
228440,0.00,34.62
228640,0.00,34.62
228840,0.00,34.62
229040,0.00,34.62
229240,0.00,34.62
229440,0.00,34.62
229640,0.00,34.62
229840,0.00,34.62
230040,0.00,34.62
230240,0.00,34.62
